q3b,z3,cvc5,bitw,myapp_z3,myapp_cvc5,myapp_bitw,myappover_z3,myappover_cvc5,myappover_bitw,myappunder_z3,myappunder_cvc5,myappunder_bitw,z3_v6,q3b_v6,cvc5_v6,bitw_v6,dump_z3,dump_cvc5,dump_bitw,simpl_z3,simpl_cvc5,simpl_bitw,myapp_z3_v6,myapp_cvc5_v6,myapp_bitw_v6
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvule_bvconcat0_64_64bit.smt2,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2018-Preiner-cav18/check_bvugt_bvshl1_32bit.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,timeout,timeout
../bench/non-incremental/BV/2018-Preiner-cav18/check_eq_bvor_32bit.smt2,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/train_goal4-node5686.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node46589.smt2,timeout,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node46858.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,timeout,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node5607.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dynamic_reaction_to_static_bounds.proof-node829.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54847.smt2,timeout,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-simple-node6246.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/accelerating-node2100.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node50605.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node10279.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-inv-node6249.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/train_goal5-node7808.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/safety-lemma-node11980.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5963.smt2,timeout,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/vsl.proof-node3106.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54914.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/vsl.proof-node2735.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node43393.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-essentials-live2.proof-node640.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node31555.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/vsl.proof-node2228.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/train_goal2-node5210.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node12517.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/train_goal6-node8607.smt2,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,timeout,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/rbc-controllability-characterisation-node3243.smt2,timeout,unsat,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,unsat,timeout,timeout,timeout,unsat,timeout,timeout,timeout,timeout,timeout,unsat,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node12552.smt2,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,timeout,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/controllability-lemma-disturbed-node4537.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/controllability-lemma-disturbed.proof-node770.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node14895.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-inv-node6621.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/safety-lemma-node10952.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,timeout,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-simple-node3458.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node11162.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5964.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/Ecoli-chemotaxis-node8285.smt2,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5981.smt2,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-essentials-live-range2.proof-node1388.smt2,unsat,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,timeout,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node6707.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node16159.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/train_goal1-node5682.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/controllability-lemma-node1346.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-essentials-node3023.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-essentials-node4106.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node19355.smt2,timeout,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/to_left-node1505.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5917.smt2,timeout,unsat,unsat,unsat,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,unsat,unsat,unsat,timeout,unsat,unsat,timeout,timeout,unsat,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5587.smt2,timeout,sat,sat,timeout,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,timeout,timeout,timeout,timeout,timeout,sat,sat,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node3891.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54881.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/safety-lemma-node14050.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node39751.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5982.smt2,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/dynamic_reaction_to_static_bounds.proof-node819.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54892.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/to_right-node1083.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node17908.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node6708-new.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/Ecoli-chemotaxis-node7007.smt2,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node45142.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-simple-node6245.smt2,timeout,timeout,unsat,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,unsat,unsat,timeout,timeout,unsat,unsat,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node8745.smt2,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/rbc-controllability-characterisation-node3299.smt2,timeout,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,timeout,timeout,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node38396.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node13792.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/vsl.proof-node2761.smt2,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-essentials-live2.proof-node1339.smt2,unsat,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,timeout,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5965.smt2,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,timeout,timeout,timeout,timeout,sat,timeout,sat,timeout,sat,timeout,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-d-braking-node1346.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/safety-lemma-node13046.smt2,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node3896.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node6707-new.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node13791.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5918.smt2,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,timeout,unsat,timeout,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/train_goal3-node5717.smt2,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,timeout,sat,timeout,timeout,sat,timeout,timeout,sat,timeout,timeout,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-d-braking-node2220.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-simple-node3457.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54903.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,timeout,sat,timeout,timeout,sat,timeout,timeout,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/breaking-node2128.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/FTRM-entry-tang-feasible-node1796.smt2,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,timeout,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/ETCS-essentials-live-range2.proof-node577.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,timeout,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node11383.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node6708.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/vsl.proof-node1377.smt2,timeout,timeout,unsat,unsat,timeout,timeout,timeout,timeout,timeout,timeout,timeout,unsat,timeout,timeout,timeout,unsat,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/safety-lemma-node7973.smt2,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54870.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,timeout,timeout,timeout,timeout,timeout,timeout,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/Ecoli-chemotaxis-node8284.smt2,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/vsli.proof-node2282.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,timeout,timeout,unsat,timeout,timeout,unsat,unsat,timeout,unsat,unsat,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node19624.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node6709-new.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/bouncing-ball-simple-node5586.smt2,unsat,unsat,unsat,unsat,unsat,timeout,timeout,unsat,timeout,timeout,unsat,timeout,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node23371.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node6709.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/dccs-example-node3897.smt2,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/vsli-alert.proof-node2442.smt2,timeout,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,timeout,sat,timeout,timeout,sat,timeout,timeout,sat,timeout,timeout,timeout
../bench/non-incremental/BV/2017-Preiner-keymaera/Ecoli-chemotaxis-node7008.smt2,timeout,unsat,unsat,unsat,unsat,unsat,crash,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,unsat,timeout,unsat
../bench/non-incremental/BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54859.smt2,sat,sat,timeout,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,timeout,sat,sat,timeout,sat,sat,timeout,sat,sat,sat,sat
